song_index,file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
22,Dave Rodgers - The Race Is Over.mp3,-3.011666536,62.36871337890625,5.622706890106201,17.04380226135254,1.8382645845413208,5.373365402,-0.30814743,5.063002109527588,-2.473931074,7.236704349517822,1.0406718254089355,4.6722187995910645,-1.59247303,2.284339666366577,-1.92251122,2.0829126834869385,-0.22925511,3.207709550857544,-1.807364225,3.5128560066223145
23,Digitalism - Illusion.mp3,-44.47106934,64.15467071533203,-0.33999595,12.676199913024902,-8.428440094,6.490044116973877,-5.622458935,0.380373091,-3.015829563,8.183496475219727,-0.080531821,0.27617326378822327,-2.687744617,4.011353015899658,-0.848932207,3.541386127471924,0.5588842034339905,2.221827745437622,-3.426157475,4.318562030792236
24,DJ KIMERA - CLOUD UP (Extended ver.).mp3,-78.96234131,99.91948699951172,3.1819796562194824,18.865461349487305,-6.112918377,8.274659156799316,3.594542980194092,5.985732078552246,-8.12405014,2.3830435276031494,-0.3550722,-2.70451498,-5.538871288,6.548954010009766,-0.551164567,7.2714409828186035,1.9918456077575684,2.5063440799713135,1.8346498012542725,0.1275796741247177
25,Don Diablo - Gotta Let U Go.mp3,-60.37737274,122.00096893310547,-14.35528088,22.988597869873047,12.393505096435547,7.066751003265381,-3.586285114,9.338500977,-1.191622734,5.855367183685303,0.9392417073249817,3.8170413970947266,-0.300830245,3.0257863998413086,-0.827305913,4.984522819519043,-0.233484879,5.741129398345947,2.067153215408325,1.7372912168502808
26,Don Diablo - Momentum.mp3,-17.61085129,91.85585021972656,-10.66274834,21.747093200683594,11.312797546386719,9.630287170410156,-1.075585723,9.570255279541016,-2.017340899,1.3690247535705566,0.8044341802597046,5.157416820526123,-1.184495568,3.1053876876831055,-0.14002268,5.099471569061279,5.075127124786377,8.959246635437012,0.46783915162086487,-0.309548944
27,Drake - Headlines.mp3,-104.5329819,116.83977508544922,6.488405704498291,14.46804428100586,8.336841583251953,1.3525214195251465,-6.950794697,2.2827565670013428,-3.515590906,-0.048026621,-0.548577845,2.823577642440796,-1.437103629,3.4919722080230713,-2.205686331,1.822450041770935,-2.980826616,1.0341979265213013,-3.157979012,-2.795519352
28,Ekcle - Moonstone.mp3,-154.3323669,78.15588379,22.079544067382812,40.907039642333984,13.830582618713379,10.700849533081055,-3.472726107,-0.970947325,1.4138754606246948,1.7748146057128906,-3.035140514,0.8813587427139282,-0.201476797,-4.178422451,0.4794529676437378,1.4964916706085205,-1.952454567,2.5509843826293945,-4.956496239,-0.340202391
29,Emma Louise - Jungle.mp3,-150.7780914,123.33968353271484,22.33154869,13.874334335327148,17.68907928466797,3.3249125480651855,11.361571311950684,-3.519607306,4.202451705932617,1.0374839305877686,-4.524495125,-0.126731917,-5.113547802,4.4878997802734375,-2.432209253,1.3737967014312744,-2.760022402,-1.57649219,-6.92579937,-4.551841259
30,Fever - Buckshot.mp3,10.925369262695312,84.86160278320312,9.838574409484863,13.448060035705566,8.913745880126953,8.232882499694824,0.5691484808921814,7.638769626617432,-0.922542214,4.822637557983398,3.892547607421875,2.3496055603027344,0.7910827398300171,1.5302571058273315,-0.690917909,2.345472812652588,-6.732091904,2.3729474544525146,-2.270298481,0.8372546434402466
31,Flume - Amber.mp3,-120.795372,82.64083099365234,-9.326343536,20.31740379333496,6.9439287185668945,13.014117240905762,3.3347280025482178,10.165157318115234,2.351043224334717,5.3058977127075195,-0.756379247,4.258794308,1.8755602836608887,4.2443084716796875,2.0033395290374756,5.496068000793457,-0.222407743,2.3988327980041504,-1.743430376,0.8757924437522888
