song_index,file_name,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
25,Ekcle - Moonstone.mp3,-154.33236694335938,78.1558837890625,22.079544067382812,40.907039642333984,13.830582618713379,10.700849533081055,-3.4727261066436768,-0.9709473252296448,1.4138754606246948,1.7748146057128906,-3.0351405143737793,0.8813587427139282,-0.2014767974615097,-4.178422451019287,0.4794529676437378,1.4964916706085205,-1.9524545669555664,2.5509843826293945,-4.956496238708496,-0.3402023911476135
26,Emma Louise - Jungle.mp3,-150.77809143066406,123.33968353271484,22.3315486907959,13.874334335327148,17.68907928466797,3.3249125480651855,11.361571311950684,-3.5196073055267334,4.202451705932617,1.0374839305877686,-4.5244951248168945,-0.12673191726207733,-5.1135478019714355,4.4878997802734375,-2.4322092533111572,1.3737967014312744,-2.7600224018096924,-1.576492190361023,-6.925799369812012,-4.5518412590026855
27,Fever - Buckshot.mp3,10.925369262695312,84.86160278320312,9.838574409484863,13.448060035705566,8.913745880126953,8.232882499694824,0.5691484808921814,7.638769626617432,-0.9225422143936157,4.822637557983398,3.892547607421875,2.3496055603027344,0.7910827398300171,1.5302571058273315,-0.6909179091453552,2.345472812652588,-6.732091903686523,2.3729474544525146,-2.270298480987549,0.8372546434402466
28,Flume - Amber.mp3,-120.79537200927734,82.64083099365234,-9.326343536376953,20.31740379333496,6.9439287185668945,13.014117240905762,3.3347280025482178,10.165157318115234,2.351043224334717,5.3058977127075195,-0.756379246711731,4.25879430770874,1.8755602836608887,4.2443084716796875,2.0033395290374756,5.496068000793457,-0.2224077433347702,2.3988327980041504,-1.7434303760528564,0.8757924437522888
29,Flume - Daze 22.00.mp3,-52.22414016723633,131.89260864257812,-29.51091957092285,5.4316725730896,3.1477367877960205,-0.3674716353416443,-8.344929695129395,3.8354105949401855,-2.0353565216064453,3.0810799598693848,0.7861480712890625,5.76542329788208,1.9092196226119995,2.6980555057525635,-2.8423991203308105,-0.40526777505874634,-3.3068442344665527,-2.566598415374756,-3.16811203956604,2.2249279022216797
30,Flume - Dreamtime.mp3,-59.157222747802734,143.09127807617188,-38.521018981933594,-28.353614807128906,-10.41638469696045,-8.04407024383545,-9.920403480529785,-1.4786198139190674,0.45646363496780396,13.473444938659668,-3.0689432621002197,-5.390383720397949,-11.83884334564209,-5.403043746948242,-5.729190349578857,-0.1215214878320694,-2.4604971408843994,2.9345359802246094,-0.009876501746475697,2.828193426132202
33,Flume - Vitality.mp3,-16.130802154541016,79.9295883178711,-30.11139678955078,6.016333103179932,-8.706331253051758,5.174327850341797,-6.65290641784668,5.5553460121154785,0.43955910205841064,1.2798776626586914,-0.2718130350112915,6.4626994132995605,-2.826521396636963,0.587775468826294,-4.221593856811523,1.6393795013427734,-2.9419941902160645,5.0544610023498535,2.41351056098938,6.121635913848877
35,G4ItL9E15awb.128.mp3,-63.77998352050781,95.17366027832031,-16.318391799926758,24.69095802307129,-1.2693169116973877,7.280621528625488,-3.3354687690734863,2.1850011348724365,0.7588546872138977,2.7939655780792236,-2.9183499813079834,2.4610910415649414,2.3575010299682617,5.7224040031433105,0.22281602025032043,3.8174095153808594,0.9108064770698547,4.333186626434326,-1.956222653388977,0.4160606265068054
36,Gianluca Vacchi - Trump It my-free-mp3s.com .mp3,-38.47822570800781,29.348169326782227,-3.850996494293213,-5.463606834411621,0.2413090467453003,12.54514217376709,-6.062441825866699,6.910181522369385,-4.846631050109863,5.507338047027588,2.3337337970733643,8.924605369567871,2.2440402507781982,1.6932806968688965,-4.3973212242126465,-1.4795398712158203,-1.43674898147583,2.175907611846924,-4.685791492462158,0.9633874297142029
37,"Gianluca Vacchi, Luis Fonsi - Sigamos Bailando ft. Yandel.mp3",-57.122154235839844,65.04899597167969,8.358418464660645,19.869403839111328,4.996496200561523,11.232439994812012,-4.338200092315674,2.028473377227783,-2.4962925910949707,3.5235321521759033,-3.721163272857666,1.7379788160324097,2.284288167953491,3.7899255752563477,2.9988343715667725,4.358512878417969,-5.828108787536621,1.2776480913162231,-2.421950340270996,0.33590269088745117
